rule;description;status;date_added;date_removed;filename;projectname
23;\ should only be used as an escape character outside of raw strings;OPEN;10-26-13;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;OPEN;2-14-16;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;2-14-16;;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
276;Access of nonexistent member;CLOSED;3-27-16;4-3-2016;libcloud/libcloud/compute/drivers/vcloud.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;11-11-2011;libcloud/libcloud/compute/drivers/voxel.py;libcloud
360;Undefined name;CLOSED;3-10-2011;11-11-2011;libcloud/libcloud/compute/drivers/voxel.py;libcloud
360;Undefined name;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/voxel.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/voxel.py;libcloud
355;Method has no argument;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/voxel.py;libcloud
360;Undefined name;CLOSED;11-11-2011;12-3-2011;libcloud/libcloud/compute/drivers/voxel.py;libcloud
14;Docstrings should be defined;OPEN;11-11-2011;;libcloud/libcloud/compute/drivers/voxel.py;libcloud
360;Undefined name;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/drivers/vpsnet.py;libcloud
14;Docstrings should be defined;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vpsnet.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vpsnet.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;3-10-2011;;libcloud/libcloud/compute/drivers/vpsnet.py;libcloud
14;Docstrings should be defined;CLOSED;8-3-2014;10-3-2014;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;8-3-2014;10-3-2014;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
56;Lines should have sufficient coverage by tests;CLOSED;8-3-2014;10-3-2014;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
14;Docstrings should be defined;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;10-11-2014;;libcloud/libcloud/compute/drivers/vsphere.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;11-13-14;11-3-2016;libcloud/libcloud/compute/drivers/vultr.py;libcloud
14;Docstrings should be defined;OPEN;11-13-14;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;11-13-14;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
14;Docstrings should be defined;OPEN;6-20-15;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;11-3-2016;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
14;Docstrings should be defined;OPEN;7-10-2017;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
439;Raising only allowed for classes, instances or strings;OPEN;7-10-2017;;libcloud/libcloud/compute/drivers/vultr.py;libcloud
14;Docstrings should be defined;OPEN;3-10-2011;;libcloud/libcloud/compute/providers.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/providers.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;3-10-2011;;libcloud/libcloud/compute/providers.py;libcloud
14;Docstrings should be defined;OPEN;11-9-2012;;libcloud/libcloud/compute/providers.py;libcloud
281;Syntax error;CLOSED;3-10-2011;12-3-2011;libcloud/libcloud/compute/ssh.py;libcloud
14;Docstrings should be defined;CLOSED;3-10-2011;3-9-2013;libcloud/libcloud/compute/ssh.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;3-10-2011;12-28-13;libcloud/libcloud/compute/ssh.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/ssh.py;libcloud
14;Docstrings should be defined;OPEN;3-9-2013;;libcloud/libcloud/compute/ssh.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;12-28-13;6-15-14;libcloud/libcloud/compute/ssh.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;5-6-2014;5-30-14;libcloud/libcloud/compute/ssh.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;6-15-14;10-3-2014;libcloud/libcloud/compute/ssh.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;6-15-14;10-3-2014;libcloud/libcloud/compute/ssh.py;libcloud
276;Access of nonexistent member;CLOSED;6-15-14;10-3-2014;libcloud/libcloud/compute/ssh.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/compute/ssh.py;libcloud
29;Cognitive Complexity of functions should not be too high;CLOSED;10-11-2014;8-9-2015;libcloud/libcloud/compute/ssh.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-11-2014;;libcloud/libcloud/compute/ssh.py;libcloud
276;Access of nonexistent member;OPEN;10-11-2014;;libcloud/libcloud/compute/ssh.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;3-10-2011;;libcloud/libcloud/compute/types.py;libcloud
25;Redundant pairs of parentheses should be removed;CLOSED;4-7-2012;5-12-2012;libcloud/libcloud/compute/types.py;libcloud
25;Redundant pairs of parentheses should be removed;OPEN;5-12-2012;;libcloud/libcloud/compute/types.py;libcloud
16;"Sections of code should not be ""commented out""";OPEN;11-16-13;;libcloud/libcloud/compute/types.py;libcloud
14;Docstrings should be defined;OPEN;12-7-2013;;libcloud/libcloud/compute/types.py;libcloud
14;Docstrings should be defined;OPEN;12-20-15;;libcloud/libcloud/compute/types.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/__init__.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/base.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/container/base.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/base.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/__init__.py;libcloud
276;Access of nonexistent member;CLOSED;1-24-16;4-23-16;libcloud/libcloud/container/drivers/docker.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;1-24-16;8-11-2017;libcloud/libcloud/container/drivers/docker.py;libcloud
58;Source files should not have any duplicated blocks;CLOSED;1-24-16;8-11-2017;libcloud/libcloud/container/drivers/docker.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/docker.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;OPEN;1-24-16;;libcloud/libcloud/container/drivers/docker.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/container/drivers/docker.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/drivers/docker.py;libcloud
276;Access of nonexistent member;OPEN;4-23-16;;libcloud/libcloud/container/drivers/docker.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;7-2-2016;;libcloud/libcloud/container/drivers/docker.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;11-3-2016;;libcloud/libcloud/container/drivers/docker.py;libcloud
26;Two branches in a conditional structure should not have exactly the same implementation;OPEN;7-10-2017;;libcloud/libcloud/container/drivers/docker.py;libcloud
14;Docstrings should be defined;OPEN;8-11-2017;;libcloud/libcloud/container/drivers/docker.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;8-11-2017;;libcloud/libcloud/container/drivers/docker.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;8-11-2017;;libcloud/libcloud/container/drivers/docker.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/dummy.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/drivers/dummy.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/ecs.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/container/drivers/ecs.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/drivers/ecs.py;libcloud
394;Undefined variable;CLOSED;5-21-17;5-23-17;libcloud/libcloud/container/drivers/gke.py;libcloud
58;Source files should not have any duplicated blocks;CLOSED;5-21-17;6-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
394;Undefined variable;CLOSED;5-21-17;6-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
14;Docstrings should be defined;OPEN;5-21-17;;libcloud/libcloud/container/drivers/gke.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;5-21-17;;libcloud/libcloud/container/drivers/gke.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;5-21-17;;libcloud/libcloud/container/drivers/gke.py;libcloud
276;Access of nonexistent member;CLOSED;5-23-17;6-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
394;Undefined variable;CLOSED;5-23-17;6-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
14;Docstrings should be defined;CLOSED;6-10-2017;6-18-17;libcloud/libcloud/container/drivers/gke.py;libcloud
14;Docstrings should be defined;CLOSED;6-10-2017;7-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
14;Docstrings should be defined;OPEN;6-10-2017;;libcloud/libcloud/container/drivers/gke.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;6-10-2017;;libcloud/libcloud/container/drivers/gke.py;libcloud
14;Docstrings should be defined;CLOSED;6-18-17;7-10-2017;libcloud/libcloud/container/drivers/gke.py;libcloud
58;Source files should not have any duplicated blocks;CLOSED;1-24-16;8-11-2017;libcloud/libcloud/container/drivers/joyent.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/joyent.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/container/drivers/joyent.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/drivers/joyent.py;libcloud
276;Access of nonexistent member;CLOSED;1-24-16;4-23-16;libcloud/libcloud/container/drivers/kubernetes.py;libcloud
403;Too few arguments;CLOSED;1-24-16;4-23-16;libcloud/libcloud/container/drivers/kubernetes.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/drivers/kubernetes.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/drivers/kubernetes.py;libcloud
16;"Sections of code should not be ""commented out""";CLOSED;4-23-16;5-5-2017;libcloud/libcloud/container/drivers/kubernetes.py;libcloud
14;Docstrings should be defined;CLOSED;11-3-2016;3-7-2017;libcloud/libcloud/container/drivers/rancher.py;libcloud
14;Docstrings should be defined;OPEN;11-3-2016;;libcloud/libcloud/container/drivers/rancher.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;11-3-2016;;libcloud/libcloud/container/drivers/rancher.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;11-3-2016;;libcloud/libcloud/container/drivers/rancher.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/providers.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/providers.py;libcloud
14;Docstrings should be defined;CLOSED;1-24-16;4-23-16;libcloud/libcloud/container/types.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/types.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/types.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/utils/__init__.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/container/utils/docker.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/container/utils/docker.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;libcloud/libcloud/container/utils/docker.py;libcloud
14;Docstrings should be defined;OPEN;9-10-2011;;libcloud/libcloud/dns/__init__.py;libcloud
276;Access of nonexistent member;CLOSED;9-10-2011;9-17-11;libcloud/libcloud/dns/base.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;9-10-2011;10-8-2011;libcloud/libcloud/dns/base.py;libcloud
14;Docstrings should be defined;OPEN;9-10-2011;;libcloud/libcloud/dns/base.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;9-10-2011;;libcloud/libcloud/dns/base.py;libcloud
360;Undefined name;CLOSED;9-23-11;12-3-2011;libcloud/libcloud/dns/base.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;CLOSED;10-8-2011;11-22-15;libcloud/libcloud/dns/base.py;libcloud
276;Access of nonexistent member;CLOSED;1-7-2012;9-14-14;libcloud/libcloud/dns/base.py;libcloud
41;"Collapsible ""if"" statements should be merged";OPEN;9-20-13;;libcloud/libcloud/dns/base.py;libcloud
276;Access of nonexistent member;CLOSED;10-3-2014;10-11-2014;libcloud/libcloud/dns/base.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;11-22-15;;libcloud/libcloud/dns/base.py;libcloud
14;Docstrings should be defined;OPEN;9-17-11;;libcloud/libcloud/dns/drivers/__init__.py;libcloud
14;Docstrings should be defined;CLOSED;8-30-15;1-24-16;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
57;Source files should have a sufficient density of comment lines;CLOSED;8-30-15;1-24-16;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
14;Docstrings should be defined;OPEN;8-30-15;;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;8-30-15;;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
14;Docstrings should be defined;OPEN;1-24-16;;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
46;Functions, methods and lambdas should not have too many parameters;OPEN;1-24-16;;libcloud/libcloud/dns/drivers/auroradns.py;libcloud
14;Docstrings should be defined;OPEN;4-23-16;;libcloud/libcloud/dns/drivers/buddyns.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;4-23-16;;libcloud/libcloud/dns/drivers/buddyns.py;libcloud
14;Docstrings should be defined;OPEN;12-6-2015;;libcloud/libcloud/dns/drivers/cloudflare.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;12-6-2015;;libcloud/libcloud/dns/drivers/cloudflare.py;libcloud
57;Source files should have a sufficient density of comment lines;OPEN;12-6-2015;;libcloud/libcloud/dns/drivers/cloudflare.py;libcloud
14;Docstrings should be defined;OPEN;6-20-15;;libcloud/libcloud/dns/drivers/digitalocean.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;6-20-15;;libcloud/libcloud/dns/drivers/digitalocean.py;libcloud
14;Docstrings should be defined;OPEN;9-27-15;;libcloud/libcloud/dns/drivers/dnsimple.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;9-27-15;;libcloud/libcloud/dns/drivers/dnsimple.py;libcloud
14;Docstrings should be defined;OPEN;6-4-2016;;libcloud/libcloud/dns/drivers/dnspod.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;6-4-2016;;libcloud/libcloud/dns/drivers/dnspod.py;libcloud
14;Docstrings should be defined;OPEN;9-17-11;;libcloud/libcloud/dns/drivers/dummy.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;9-17-11;;libcloud/libcloud/dns/drivers/dummy.py;libcloud
14;Docstrings should be defined;OPEN;10-11-2015;;libcloud/libcloud/dns/drivers/durabledns.py;libcloud
29;Cognitive Complexity of functions should not be too high;OPEN;10-11-2015;;libcloud/libcloud/dns/drivers/durabledns.py;libcloud
56;Lines should have sufficient coverage by tests;OPEN;10-11-2015;;libcloud/libcloud/dns/drivers/durabledns.py;libcloud
